input1;Input2;Input3;Output1;Output2;Output3;Output4;Output5
109.2636032;59.81192017;120.0014496;108.7344437;115.4296875;82.46527863;93.90914154;11.6
110.489006;59.95370483;119.979744;112.320961;115.3790512;82.41464233;93.98148346;11.6
110.256073;59.89294052;119.979744;108.3709488;115.4079895;82.46527863;93.95977783;11.6
110.0535278;60.01446915;119.979744;115.2289505;115.3790512;82.39293671;93.98148346;11.6
108.9293976;60.3182869;119.979744;110.1884384;115.3573532;82.49420929;93.95977783;11.6
109.8408585;59.84230423;119.979744;113.6295547;115.3573532;82.54485321;93.95977783;11.6
110.4788742;59.91319275;119.979744;111.4001007;115.4079895;82.47251129;93.93807983;11.6
109.8104782;60.29803085;120.0086823;108.7829132;115.3573532;82.41464233;93.93084717;11.6
109.9826355;59.82204819;120.0593185;112.1028671;115.3862839;82.443573;93.93807983;11.6
110.2256927;60.12586975;120.0593185;106.0203247;115.3573532;82.39293671;93.93084717;11.6
110.2662048;60.01446915;120.0520859;112.587532;115.3573532;82.35677338;93.88021088;11.6
110.0940399;60.01446915;120.0303802;111.1335373;115.4079895;82.41464233;93.90914154;11.6
109.9826355;60.10561371;120.0086823;111.0123672;115.4079895;82.36400604;93.95977783;11.6
110.0231476;60.09548569;120.0086823;108.2255478;115.3862839;82.31336975;93.95977783;11.6
109.7800903;59.95370483;119.979744;108.6617508;115.4369202;82.35677338;93.93084717;11.6
110.2155685;60.23727036;120.0086823;106.9896545;115.4079895;82.39293671;93.93807983;11.6
109.5572891;60.13599396;120.0086823;110.8185043;115.4369202;82.443573;93.95977783;11.6
110.3674774;60.17650604;119.958046;106.1172562;115.4079895;82.41464233;93.95977783;11.6
109.9319992;59.90306854;119.979744;114.4777222;115.3573532;82.443573;93.90914154;11.6
109.921875;60.20688629;120.0086823;115.5924454;115.4152222;82.39293671;93.90914154;11.6
110.0434036;60.05497742;120.0086823;112.5390625;115.4152222;82.41464233;93.90914154;11.6
109.8509827;59.90306854;120.0376129;110.3338394;115.4079895;82.39293671;93.88744354;11.6
110.0028915;59.95370483;119.9869766;115.010849;115.4079895;82.443573;93.90914154;11.6
110.134552;60.01446915;120.0086823;108.2740173;115.4369202;82.36400604;93.88744354;11.6
110.2459488;60.34866714;120.0086823;111.6182022;115.4369202;82.41464233;93.90914154;11.6
110.2155685;59.95370483;120.0086823;109.5099106;115.4079895;82.33506775;93.90914154;11.6
110.4181137;60.08535767;120.0086823;108.4921188;115.4079895;82.34230042;93.88021088;11.6
110.0028915;60.07522964;119.979744;112.9510269;115.4369202;82.34230042;93.88744354;11.6
110.0434036;59.95370483;120.0376129;107.9347534;115.4369202;82.31336975;93.88744354;11.6
109.8914948;60.07522964;120.0086823;108.2982483;115.4079895;82.29166412;93.90914154;11.6
110.0028915;59.8828125;119.9869766;108.2740173;115.4079895;82.39293671;93.88744354;11.6
110.2155685;60.01446915;120.0086823;110.5034714;115.4586258;82.31336975;93.90914154;11.6
109.587677;60.18663025;119.9869766;108.7829132;115.4152222;82.29166412;93.90914154;11.6
109.4155121;60.24739456;120.0086823;108.8071442;115.4079895;82.34230042;93.90914154;11.6
109.6686935;60.13599396;119.9869766;106.5534592;115.4079895;82.36400604;93.85850525;11.6
109.729454;59.71064758;119.958046;109.3402786;115.4079895;82.41464233;93.88744354;11.6
102.792244;60.01446915;119.958046;115.2047195;115.4079895;82.31336975;93.90914154;11.6
109.5269089;60.01446915;120.0086823;110.9881363;115.4296875;82.41464233;93.88744354;11.6
109.0914383;60.01446915;120.0593185;111.3516312;115.4803238;82.49420929;93.88744354;11.6
109.5370407;60.01446915;120.0086823;108.8556137;115.4875565;82.49420929;93.88744354;11.6
107.521698;59.8828125;120.0086823;110.9881363;115.4586258;82.41464233;93.85850525;11.6
109.0813065;59.71064758;120.0593185;106.9654236;115.4586258;82.49420929;93.78617096;11.6
109.4965286;60.02459335;120.0376129;108.3467178;115.5092621;82.443573;93.76446533;11.6
110.6915512;60.01446915;120.0303802;112.8298645;115.5092621;82.39293671;93.70659637;11.6
110.6105347;59.94357681;120.0086823;107.837822;115.5164948;82.34230042;93.63426208;11.6
110.4383698;59.85243225;120.0159149;109.6795425;115.5164948;82.34230042;93.5329895;11.6
110.6105347;59.63975525;120.0086823;111.0608368;115.5020218;82.24102783;93.50405121;11.6
109.9725113;60.07522964;120.0086823;112.1270981;115.4875565;82.19039154;93.45341492;11.6
110.134552;60.24739456;119.958046;107.0381241;115.4875565;82.26273346;93.40277863;11.6
110.2155685;60.07522964;119.979744;109.776474;115.4875565;82.08911896;93.35214233;11.6
109.9623871;60.07522964;119.958046;108.5648117;115.4658585;82.13252258;93.30150604;11.6
109.587677;60.07522964;119.9869766;108.6375122;115.4586258;82.08911896;93.30150604;11.6
109.8712387;59.83217621;119.979744;111.8120651;115.4079895;82.06018829;93.25086975;11.6
109.6788177;60.18663025;120.0086823;114.9381485;115.3862839;81.98784637;93.25086975;11.6
109.4863968;60.06510544;119.9869766;111.9574661;115.4079895;82.009552;93.25086975;11.6
110.2358246;59.8828125;120.0376129;109.5583801;115.4152222;82.03848267;93.22916412;11.6
110.256073;59.64988327;120.0086823;108.8798447;115.4369202;82.03848267;93.22916412;11.6
110.134552;60.01446915;120.0376129;111.7878342;115.4369202;81.95891571;93.09896088;11.6
109.182579;59.93344879;119.9869766;110.4307709;115.4152222;81.92997742;93.04832458;11.6
109.7598343;60.06510544;119.958046;108.9767761;115.4369202;81.95891571;93.12789154;11.6
110.5700226;59.93344879;119.9869766;106.9896545;115.4369202;81.95891571;93.12789154;11.6
110.3877335;60.07522964;120.0086823;109.7037735;115.4152222;81.93721008;93.10619354;11.6
109.8611145;59.93344879;120.0159149;111.3516312;115.3645859;81.93721008;93.07725525;11.6
110.1750565;60.05497742;120.0086823;108.2740173;115.4152222;81.90827179;93.10619354;11.6
108.8787613;59.81192017;120.0159149;110.6488724;115.4369202;81.88657379;93.05555725;11.6
109.8003464;60.12586975;119.9869766;113.0237274;115.4152222;81.90827179;93.03385162;11.6
110.1446762;60.12586975;119.9869766;109.0979462;115.4152222;81.88657379;93.10619354;11.6
109.8509827;60.06510544;120.0376129;113.072197;115.4658585;81.93721008;93.07725525;11.6
109.9725113;59.95370483;119.9869766;108.4194183;115.4658585;81.93721008;93.05555725;11.6
110.134552;60.06510544;120.0159149;111.0608368;115.4369202;81.90827179;93.05555725;11.6
110.4383698;60.01446915;119.9652786;112.466362;115.4152222;81.90827179;93.05555725;11.6
109.6281815;60.01446915;119.9869766;109.2433472;115.3645859;81.93721008;93.00492096;11.6
110.6105347;60.34866714;120.0159149;111.3516312;115.3356476;81.91551208;92.97598267;11.6
108.1901016;59.63975525;120.0159149;110.9396667;115.2850113;81.88657379;92.97598267;11.6
109.9725113;59.76128387;119.9942093;109.3160477;115.3356476;81.91551208;92.97598267;11.6
109.7800903;60.06510544;119.9652786;106.3838272;115.3862839;81.96614838;92.97598267;11.6
110.3877335;60.06510544;120.0086823;107.7408829;115.4369202;81.93721008;92.92534637;11.6
109.5978012;60.12586975;120.0448532;111.2062378;115.4658585;81.88657379;92.82407379;11.6
109.4560165;60.06510544;120.0376129;109.0737152;115.4658585;81.91551208;92.85301208;11.6
110.2256927;60.05497742;120.0159149;111.5455017;115.4658585;81.93721008;92.90364838;11.6
110.3370972;59.82204819;120.0159149;110.8669739;115.4658585;81.88657379;92.90364838;11.6
110.256073;59.94357681;120.0159149;111.3274002;115.4441528;81.88657379;92.87471008;11.6
109.8408585;59.94357681;119.9942093;108.3951797;115.4152222;81.91551208;92.85301208;11.6
109.2028351;60.05497742;119.9942093;112.757164;115.4152222;81.89380646;92.85301208;11.6
109.6484375;60.05497742;120.0159149;109.3645096;115.4441528;81.86487579;92.80237579;11.6
110.256073;59.94357681;120.0159149;110.9881363;115.4658585;81.89380646;92.67216492;11.6
110.4282379;59.9942131;119.9869766;107.353157;115.4658585;81.86487579;92.7517395;11.6
110.2965851;59.97395706;119.9652786;107.1350555;115.4658585;81.89380646;92.7734375;11.6
110.3877335;60.05497742;120.0159149;109.0494766;115.4658585;81.86487579;92.7517395;11.6
109.9725113;60.27777863;119.9652786;110.091507;115.4947891;81.8142395;92.72280121;11.6
108.8990173;60.27777863;119.9942093;112.5148315;115.4658585;81.84317017;92.70110321;11.6
109.6990738;59.86255646;119.9652786;106.4080582;115.4441528;81.84317017;92.72280121;11.6
110.1548004;60.11574173;119.9652786;109.776474;115.4441528;81.79253387;92.70110321;11.6
109.942131;60.11574173;119.9652786;112.0301666;115.4152222;81.8142395;92.68663025;11.6
110.3776016;59.69039536;120.0159149;103.4031372;115.4079895;81.82870483;92.70110321;11.6
110.3776016;59.9942131;119.9942093;104.4936371;115.4152222;81.86487579;92.65045929;11.6
110.0940399;60.38917923;119.9725113;112.8783264;115.4152222;81.79253387;92.67939758;11.6
109.1521988;59.8828125;120.0448532;111.1335373;115.4152222;81.79253387;92.62876129;11.6
109.8712387;60.0448494;120.0159149;103.2335052;115.3935165;81.79253387;92.64322662;11.6
109.8408585;59.8828125;119.9942093;112.0543976;115.3645859;81.78530121;92.65045929;11.6
109.9623871;59.9942131;120.0159149;112.320961;115.3645859;81.92274475;92.65045929;11.6
110.2459488;60.16637802;120.0448532;108.0316849;115.4152222;81.84317017;92.599823;11.6
110.4383698;59.93344879;119.9942093;106.6261597;115.4658585;81.84317017;92.62152863;11.6
110.0332718;60.00434113;119.9942093;110.212677;115.4658585;81.8142395;92.599823;11.6
108.8180008;59.79166794;119.9942093;111.8605347;115.4152222;81.79253387;92.62876129;11.6
110.1649323;60.21701431;120.0159149;113.6053238;115.4152222;81.84317017;92.62876129;11.6
109.7800903;60.0448494;119.9652786;111.5212708;115.4152222;81.89380646;92.62876129;11.6
109.4965286;59.85243225;119.9725113;111.9332352;115.4441528;81.87210846;92.62876129;11.6
110.1649323;59.95370483;119.9652786;111.7393646;115.3645859;81.89380646;92.599823;11.6
110.2155685;60.0448494;119.9942093;113.2660599;115.3645859;81.82147217;92.599823;11.6
110.2155685;59.75115585;120.0159149;111.3758698;115.3428802;81.84317017;92.578125;11.6
110.6206589;59.81192017;119.9942093;110.212677;115.3645859;81.87210846;92.578125;11.6
110.5902786;59.98408508;119.9942093;113.1448898;115.4152222;81.79253387;92.44791412;11.6
110.4079895;59.81192017;120.0231476;110.091507;115.3935165;81.79253387;92.46961975;11.6
110.2864609;60.37905121;120.0376129;111.4001007;115.4296875;81.79253387;92.54918671;11.6
110.1750565;59.86255646;120.0231476;110.7700348;115.3935165;81.79253387;92.54918671;11.6
110.0636597;59.92332077;119.9942093;114.6473541;115.4152222;81.79253387;92.578125;11.6
109.7598343;59.98408508;119.9942093;111.1093063;115.4152222;81.84317017;92.599823;11.6
109.8914948;59.98408508;120.0159149;111.5939636;115.3139496;81.87210846;92.54918671;11.6
109.7193298;59.78153992;120.0159149;111.1819992;115.3645859;81.84317017;92.578125;11.6
109.7699661;59.92332077;119.9942093;111.5455017;115.4152222;81.82147217;92.599823;11.6
110.0231476;60.20688629;119.9942093;110.6488724;115.4152222;81.84317017;92.599823;11.6
110.0940399;59.91319275;119.9725113;106.4322891;115.4152222;81.87210846;92.599823;11.6
110.114296;59.91319275;120.0231476;111.2062378;115.4152222;81.84317017;92.62876129;11.6
109.8914948;59.91319275;119.9942093;113.5326233;115.4441528;81.87210846;92.65769958;11.6
110.3978577;59.97395706;119.9942093;108.6375122;115.4152222;81.87210846;92.65769958;11.6
110.114296;60.03472137;119.9725113;113.7022552;115.4441528;81.89380646;92.62876129;11.6
109.8104782;59.97395706;119.9942093;110.1642075;115.4441528;81.87210846;92.62876129;11.6
109.942131;60.09548569;120.0231476;106.4080582;115.4441528;81.84317017;92.52748871;11.6
109.942131;59.80179214;120.0159149;107.7166519;115.4441528;81.89380646;92.65769958;11.6
110.0636597;60.09548569;119.9942093;112.8298645;115.4224548;81.92274475;92.65769958;11.6
109.8104782;60.03472137;119.9652786;114.0899887;115.3935165;81.87210846;92.67939758;11.6
109.4661484;59.8828125;119.9942093;112.9994965;115.3428802;81.87210846;92.65769958;11.6
109.6281815;59.91319275;119.9725113;105.5598984;115.3428802;81.87210846;92.65045929;11.6
109.7193298;59.91319275;119.943573;108.9767761;115.3935165;81.89380646;92.65769958;11.6
109.9927673;59.75115585;120.0448532;106.6261597;115.3935165;81.95167542;92.65769958;11.6
110.0535278;59.97395706;120.0231476;109.8734055;115.4224548;81.89380646;92.67939758;11.6
109.9725113;60.02459335;120.0231476;109.5826111;115.3935165;81.97338104;92.70110321;11.6
110.3370972;60.13599396;120.0448532;110.4065399;115.3645859;81.95167542;92.70833588;11.6
110.3674774;60.13599396;120.0231476;112.6602249;115.4441528;81.92274475;92.67939758;11.6
110.3978577;59.96383286;120.0159149;110.9881363;115.4441528;81.92274475;92.67939758;11.6
110.2256927;59.7207756;119.9508133;113.5326233;115.3862839;81.92274475;92.67939758;11.6
109.6686935;59.67013931;119.9725113;111.1093063;115.4441528;81.95167542;92.67939758;11.6
109.5370407;59.91319275;119.9942093;108.9040833;115.4152222;81.95167542;92.65769958;11.6
109.9725113;59.96383286;119.9942093;109.5099106;115.4152222;81.89380646;92.65769958;11.6
109.9725113;60.03472137;120.0231476;110.5034714;115.4152222;81.90103912;92.65769958;11.6
110.0535278;60.36892319;119.9942093;109.1948776;115.3645859;81.92274475;92.65769958;11.6
110.1244202;59.7207756;120.0159149;106.0445633;115.3211823;81.95167542;92.65769958;11.6
109.6281815;59.97395706;119.9942093;112.3451996;115.3645859;81.92274475;92.65769958;11.6
109.5471649;59.91319275;120.0231476;106.0445633;115.3428802;81.92274475;92.556427;11.6
110.0636597;59.90306854;120.0231476;109.8249435;115.3718185;81.95167542;92.65769958;11.6
109.8003464;59.85243225;119.9942093;111.3274002;115.3935165;81.97338104;92.67939758;11.6
110.134552;59.90306854;119.9942093;113.4841614;115.4007492;81.97338104;92.65769958;11.6
109.8611145;60.01446915;120.0231476;111.3516312;115.3935165;81.90103912;92.65769958;11.6
110.3472214;60.13599396;119.9942093;105.8264618;115.3211823;82.00231171;92.65769958;11.6
110.2965851;60.12586975;120.0448532;114.1869202;115.3211823;81.92274475;92.61429596;11.6
110.2155685;59.96383286;119.9942093;113.2902908;115.4224548;81.95167542;92.67939758;11.6
109.8408585;60.07522964;119.9942093;109.4129791;115.4441528;81.92274475;92.68663025;11.6
109.8307266;60.00434113;120.0231476;114.7200546;115.4224548;81.95167542;92.67939758;11.6
110.0737839;60.07522964;119.9725113;110.9639053;115.4224548;81.95167542;92.70833588;11.6
109.7497101;60.01446915;119.9942093;111.1819992;115.4513855;81.97338104;92.70833588;11.6
110.2054367;59.85243225;119.979744;109.6553116;115.4513855;82.00231171;92.70833588;11.6
110.5092621;59.85243225;119.9725113;107.086586;115.4441528;81.95167542;92.67939758;11.6
110.1649323;60.13599396;119.943573;113.4841614;115.3935165;81.97338104;92.62876129;11.6
109.942131;60.01446915;119.9725113;111.8847656;115.3718185;81.92274475;92.62876129;11.6
110.0332718;59.84230423;119.9942093;107.1350555;115.4224548;81.92274475;92.65769958;11.6
110.0332718;60.07522964;119.9725113;111.2546997;115.4224548;81.92274475;92.65769958;11.6
109.8712387;60.12586975;119.9942093;112.320961;115.3935165;81.97338104;92.65769958;11.6
109.5775452;60.06510544;119.9942093;113.9930573;115.3935165;81.97338104;92.68663025;11.6
109.7902222;60.13599396;119.9942093;115.9074783;115.3935165;81.97338104;92.67939758;11.6
109.8712387;59.69039536;119.9725113;107.4500885;115.4224548;82.02401733;92.65769958;11.6
110.256073;60.24739456;120.0520859;113.7507248;115.4224548;81.95167542;92.62876129;11.6
110.2155685;60.12586975;120.0520859;112.9994965;115.4007492;81.95167542;92.68663025;11.6
109.921875;60.00434113;119.9942093;109.0737152;115.4513855;81.97338104;92.68663025;11.6
109.8509827;59.89294052;119.9725113;110.091507;115.4513855;82.03125;92.68663025;11.6
109.9522552;59.89294052;120.0231476;110.6731033;115.4513855;81.97338104;92.68663025;11.6
109.8712387;59.84230423;119.9725113;109.2191086;115.4224548;82.00231171;92.68663025;11.6
109.7800903;60.29803085;119.9942093;117.5068741;115.3718185;82.03125;92.68663025;11.6
109.9117508;60.2676506;119.9725113;108.8071442;115.3935165;82.03125;92.70833588;11.6
110.0028915;60.23727036;120.0231476;105.2690964;115.4224548;82.00231171;92.68663025;11.6
110.0028915;60.11574173;119.9942093;106.6503906;115.4441528;82.00231171;92.70833588;11.6
109.8712387;60.28790665;120.0231476;108.0316849;115.4224548;82.01678467;92.67939758;11.6
110.1548004;60.10561371;120.0014496;115.0593185;115.3935165;82.03125;92.65769958;11.6
109.8307266;59.83217621;119.9508133;112.5148315;115.3718185;82.03125;92.68663025;11.6
109.8307266;60.22714233;120.0231476;112.9752579;115.3935165;82.00231171;92.65769958;11.6
110.1548004;60.17650604;120.0014496;109.752243;115.3428802;81.98061371;92.62876129;11.6
110.5295105;60.08535767;119.9942093;108.0559158;115.3935165;82.03125;92.63599396;11.6
110.8738403;60.11574173;119.9725113;108.2982483;115.3935165;82.052948;92.65769958;11.6
110.3067093;60.08535767;120.0231476;113.4114609;115.3139496;82.00231171;92.65769958;11.6
109.9522552;59.83217621;120.0014496;107.7893524;115.3211823;82.03125;92.65769958;11.6
109.9117508;60.17650604;119.9725113;109.946106;115.3645859;82.03125;92.65769958;11.6
109.729454;59.75115585;119.9942093;113.4356918;115.3718185;82.00231171;92.58535767;11.6
109.6990738;60.05497742;120.0014496;112.611763;115.4079895;82.03125;92.65769958;11.6
109.5167847;59.95370483;119.9942093;108.5890503;115.4224548;82.03125;92.68663025;11.6
110.2864609;60.16637802;120.0231476;108.2982483;115.4224548;82.052948;92.70833588;11.6
110.1649323;59.9942131;120.0448532;110.4550095;115.4224548;82.06018829;92.73726654;11.6
110.0839157;59.85243225;120.0231476;113.4356918;115.4224548;82.08188629;92.73726654;11.6
110.3269653;59.83217621;120.0014496;112.3694305;115.4441528;82.052948;92.70833588;11.6
110.2054367;60.10561371;120.0014496;111.3031693;115.4441528;82.06018829;92.70833588;11.6
110.0332718;60.28790665;119.9942093;114.6473541;115.4224548;82.08188629;92.70833588;11.6
110.2459488;59.73090363;119.943573;113.7264938;115.3935165;82.03125;92.68663025;11.6
110.1548004;60.10561371;119.9942093;108.8071442;115.3718185;82.03125;92.65769958;11.6
110.0332718;59.92332077;119.9725113;114.695816;115.4224548;82.052948;92.70833588;11.6
109.942131;59.9942131;119.9725113;109.2675781;115.3718185;82.03125;92.68663025;11.6
109.8104782;59.93344879;120.0231476;112.7086945;115.3935165;82.00231171;92.65769958;11.6
110.0737839;60.09548569;119.9942093;112.5632935;115.3935165;82.06018829;92.68663025;11.6
109.7699661;59.84230423;119.9725113;110.0188065;115.3935165;82.009552;92.65769958;11.6
110.2459488;60.05497742;120.0014496;112.490593;115.3718185;82.06018829;92.70833588;11.6
109.8611145;60.30815887;120.0014496;109.9703445;115.3935165;82.052948;92.68663025;11.6
109.9927673;59.9942131;119.9942093;110.9396667;115.3935165;82.06018829;92.68663025;11.6
110.0737839;59.87268448;120.0231476;114.3807907;115.4224548;82.08188629;92.70833588;11.6
110.4079895;60.16637802;119.9942093;112.757164;115.4224548;82.052948;92.71556854;11.6
109.8104782;59.82204819;119.9942093;110.9881363;115.3718185;82.10358429;92.70833588;11.6
109.9826355;60.03472137;120.0014496;116.8283386;115.3428802;82.052948;92.68663025;11.6
110.0535278;60.20688629;120.0014496;110.5761719;115.3718185;82.08188629;92.70833588;11.6
110.0130234;59.9942131;120.0231476;111.3516312;115.3935165;82.052948;92.71556854;11.6
109.8611145;59.68026733;120.0231476;108.2740173;115.4224548;82.06018829;92.73726654;11.6
109.921875;60.0448494;120.0014496;110.1157379;115.4513855;82.08188629;92.73726654;11.6
109.6788177;60.35879517;119.979744;106.0445633;115.3718185;82.06018829;92.73726654;11.6
109.709198;59.64988327;119.9725113;114.1384583;115.4007492;82.08188629;92.78790283;11.6
110.1446762;59.90306854;119.9725113;111.1093063;115.3935165;82.10358429;92.78790283;11.6
110.2358246;59.82204819;119.9725113;109.776474;115.3935165;82.11082458;92.73726654;11.6
110.0636597;59.93344879;119.9942093;112.320961;115.3935165;82.11082458;92.73726654;11.6
110.3168411;59.89294052;120.0014496;105.7295303;115.292244;82.08188629;92.70833588;11.6
109.8509827;59.93344879;120.0231476;106.2626572;115.3211823;82.11082458;92.73726654;11.6
109.6281815;59.81192017;120.0014496;108.7586823;115.3718185;82.11082458;92.73726654;11.6
109.5572891;59.93344879;120.0014496;110.2611389;115.3428802;82.08188629;92.68663025;11.6
109.7193298;59.76128387;120.0231476;109.6553116;115.3718185;82.13252258;92.70833588;11.6
109.8914948;59.98408508;120.0014496;114.4292526;115.3718185;82.08188629;92.76620483;11.6
110.1446762;60.22714233;120.0231476;113.6780243;115.3718185;82.13252258;92.75897217;11.6
109.9725113;59.8828125;119.9725113;110.6246414;115.3718185;82.13252258;92.73726654;11.6
110.1041641;60.09548569;119.9942093;111.3516312;115.3935165;82.13252258;92.66493225;11.6
110.1953125;59.87268448;120.0014496;109.8007126;115.3935165;82.13252258;92.73726654;11.6
109.8509827;60.15625;120.0014496;110.8185043;115.3718185;82.16146088;92.68663025;11.6
109.6686935;59.87268448;120.0231476;111.8362961;115.3428802;82.11082458;92.67939758;11.6
110.3472214;60.06510544;120.0014496;115.7620773;115.3718185;82.13252258;92.73726654;11.6
110.1548004;59.98408508;119.9942093;110.2611389;115.4224548;82.11082458;92.73726654;11.6
110.0028915;59.86255646;120.0231476;112.151329;115.4224548;82.11082458;92.75897217;11.6
109.9319992;59.69039536;119.9725113;113.6295547;115.3935165;82.08188629;92.73726654;11.6
110.0940399;59.86255646;119.9725113;109.461441;115.4224548;82.13252258;92.73726654;11.6
110.0028915;59.93344879;119.921875;114.7442856;115.3718185;82.13252258;92.70833588;11.6
110.2155685;60.0448494;119.9725113;107.9347534;115.3501129;82.08188629;92.68663025;11.6
110.0028915;59.80179214;120.0014496;109.3645096;115.3718185;82.13252258;92.70833588;11.6
110.1750565;59.92332077;120.0014496;112.1028671;115.3718185;82.08188629;92.73726654;11.6
110.0434036;59.81192017;119.9725113;108.5890503;115.3935165;82.16146088;92.75897217;11.6
110.256073;59.86255646;120.0014496;113.1448898;115.3935165;82.11082458;92.73726654;11.6
110.3472214;59.86255646;120.0014496;114.0899887;115.4224548;82.08188629;92.73726654;11.6
110.0839157;59.97395706;120.0014496;113.6053238;115.3935165;82.06018829;92.70833588;11.6
110.1750565;60.03472137;119.9942093;109.2191086;115.3428802;82.11082458;92.70833588;11.6
109.8003464;60.03472137;119.9942093;110.5519409;115.292244;82.13252258;92.70833588;11.6
109.5370407;60.03472137;120.0014496;109.631073;115.3718185;82.052948;92.66493225;11.6
109.8003464;59.87268448;120.0231476;111.0123672;115.4224548;82.08188629;92.68663025;11.6
109.7598343;60.09548569;119.9725113;109.8249435;115.4007492;82.11082458;92.70833588;11.6
109.6180573;60.15625;119.9725113;108.6132813;115.3501129;82.08188629;92.63599396;11.6
109.6686935;59.97395706;119.9942093;108.3709488;115.2416077;82.08188629;92.68663025;11.6
109.9826355;59.86255646;120.0014496;109.1706467;115.3211823;82.11082458;92.70833588;11.6
109.9319992;59.7714119;120.0014496;113.5810928;115.3718185;82.13252258;92.70833588;11.6
110.8434601;59.75115585;120.0231476;109.6553116;115.3718185;82.13252258;92.70833588;11.6
110.4282379;60.15625;120.0159149;113.4114609;115.3718185;82.10358429;92.70833588;11.6
110.1851883;60.29803085;120.0448532;115.0835495;115.3284149;82.11082458;92.63599396;11.6
110.134552;60.01446915;119.9725113;107.377388;115.3428802;82.11082458;92.65769958;11.6
110.0028915;60.08535767;120.0014496;111.6424332;115.3211823;82.08188629;92.65769958;11.6
109.9623871;60.03472137;119.943573;112.3694305;115.4007492;82.052948;92.65769958;11.6
109.8003464;59.75115585;119.9725113;111.0850677;115.3718185;82.06018829;92.65769958;11.6
110.0231476;60.10561371;119.9942093;108.4678802;115.292244;82.08188629;92.67939758;11.6
107.734375;59.97395706;120.0014496;114.7685165;115.3718185;82.08188629;92.68663025;11.6
108.5749435;59.92332077;119.9942093;113.4599228;115.3935165;82.10358429;92.67939758;11.6
109.5775452;60.20688629;120.0014496;111.2062378;115.4224548;82.10358429;92.58535767;11.6
109.6079254;60.20688629;119.9942093;109.3645096;115.3718185;82.16146088;92.556427;11.6
109.8813629;59.92332077;120.0520859;109.0979462;115.3935165;82.13252258;92.60706329;11.6
109.9623871;60.03472137;120.0231476;113.4841614;115.4369202;82.15422821;92.63599396;11.6
110.134552;60.12586975;120.0231476;109.946106;115.4224548;82.15422821;92.60706329;11.6
110.1446762;60.27777863;119.9942093;111.1093063;115.3935165;82.18315887;92.58535767;11.6
110.6105347;60.03472137;120.0231476;113.0964279;115.4224548;82.08188629;92.556427;11.6
110.2155685;59.87268448;120.0737839;115.471283;115.4224548;82.08188629;92.50579071;11.6
110.3067093;59.86255646;120.0520859;111.6909027;115.4441528;82.08188629;92.53472137;11.6
109.921875;60.00434113;119.9508133;115.616684;115.4441528;82.07465363;92.46238708;11.6
109.8003464;59.8828125;119.921875;114.0657578;115.4224548;82.08188629;92.45514679;11.6
110.2662048;60.20688629;119.921875;107.8135834;115.3935165;82.03125;92.43344879;11.6
110.2256927;60.19675827;119.8929367;108.8798447;115.4007492;82.00231171;92.42621613;11.6
110.2965851;59.74103165;119.921875;112.005928;115.3428802;82.03125;92.37557983;11.6
110.0028915;60.2676506;119.9725113;109.631073;115.3428802;81.92997742;92.12239838;11.6
109.9623871;59.95370483;120.0231476;112.5390625;115.3501129;81.92997742;92.30323792;11.6
110.0535278;60.14612198;120.0520859;110.7215729;115.3718185;81.95167542;92.3828125;11.6
109.8813629;60.08535767;120.0231476;112.3451996;115.3935165;81.98061371;92.42621613;11.6
110.4181137;59.96383286;120.0737839;109.8734055;115.3211823;81.95167542;92.35387421;11.6
109.8408585;59.93344879;120.0737839;111.7151337;115.3211823;81.98061371;92.45514679;11.6
109.921875;59.8828125;120.0520859;111.4001007;115.3935165;82.00231171;92.45514679;11.6
109.8003464;59.91319275;120.0520859;107.086586;115.4224548;81.98061371;92.45514679;11.6
110.1244202;60.17650604;119.9725113;109.5583801;115.4224548;82.03125;92.47685242;11.6
110.2965851;59.91319275;119.921875;110.2611389;115.3718185;81.95167542;92.45514679;11.6
109.6686935;60.08535767;119.9508133;109.7037735;115.3211823;81.98061371;92.4045105;11.6
109.7902222;60.08535767;119.9508133;108.9525452;115.3211823;81.98061371;92.42621613;11.6
110.0839157;60.08535767;119.921875;114.4292526;115.3211823;81.98061371;92.4045105;11.6
110.0434036;60.09548569;119.943573;111.2789383;115.292244;82.03125;92.42621613;11.6
109.921875;59.66001129;120.0231476;108.9525452;115.292244;81.95167542;92.42621613;11.6
110.0130234;59.91319275;119.9942093;110.4792404;115.3428802;82.00231171;92.42621613;11.6
110.0940399;60.03472137;119.9942093;110.6246414;115.3935165;81.95167542;92.45514679;11.6
110.2965851;60.07522964;120.0231476;110.5277023;115.4007492;81.95167542;92.45514679;11.6
110.46875;60.25752258;120.0520859;108.0316849;115.3211823;81.92997742;92.42621613;11.6
109.9725113;60.19675827;120.0231476;112.757164;115.3211823;81.98061371;92.45514679;11.6
109.8813629;60.14612198;120.0448532;110.3096085;115.3211823;82.00231171;92.47685242;11.6
109.709198;60.08535767;120.0014496;112.3694305;115.3428802;81.98061371;92.47685242;11.6
109.7902222;60.07522964;120.0448532;111.0123672;115.292244;81.98061371;92.50579071;11.6
109.6788177;59.94357681;119.943573;110.6731033;115.292244;81.98061371;92.47685242;11.6
110.1244202;60.19675827;119.9725113;110.5277023;115.270546;82.03125;92.50579071;11.6
110.0434036;60.0448494;119.9725113;111.2789383;115.3211823;82.03125;92.50579071;11.6
